Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group2; 384.971833; 2026-07-03 17:14:04.346262; 2507145 | 2502335 | 2501448 || 2502850 | 2490382 | 2482197 || 2499540 | 2487835 | 2480843 || 2480424 | 2481240 | 2460132
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 385.030809; 2026-07-03 17:14:04.405238; New Node Array: 97 98 99 29
Group3; 385.031068; 2026-07-03 17:14:04.405497; 
Group3; 394.166637; 2026-07-03 17:14:13.541066; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 403.317951; 2026-07-03 17:14:22.692380; 2431923 | 2434681 | 2426881 || 2921205 | 2837626 | 2738254 || 2427453 | 2416378 | 2426263 || 2418580 | 2445713 | 2397663
Group3; 412.470226; 2026-07-03 17:14:31.844655; 2397065 | 2395257 | 2390394 || 2842690 | 2742170 | 2671756 || 2389647 | 2378027 | 2391338 || 2381741 | 2401407 | 2364551
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 412.52958; 2026-07-03 17:14:31.904009; New Node Array: 88 89 90 91
Group1; 412.529851; 2026-07-03 17:14:31.904280; 
Group1; 421.665937; 2026-07-03 17:14:41.040366; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 430.816827; 2026-07-03 17:14:50.191256; 2347521 | 2345484 | 2351772 || 2332694 | 2322995 | 2336470 || 2317147 | 2319819 | 2325657 || 2312946 | 2313094 | 2297981
Group1; 439.968263; 2026-07-03 17:14:59.342692; 2314477 | 2317171 | 2321757 || 2300618 | 2291196 | 2303079 || 2287930 | 2290274 | 2300603 || 2284489 | 2279940 | 2269928
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 440.027363; 2026-07-03 17:14:59.401792; New Node Array: 92 93 94 96
Group2; 440.027599; 2026-07-03 17:14:59.402028; 
Group2; 449.163458; 2026-07-03 17:15:08.537887; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
Group2; 458.315014; 2026-07-03 17:15:17.689443; 2253160 | 2245492 | 2248925 || 2252163 | 2240385 | 2236835 || 2249530 | 2239752 | 2239351 || 2238034 | 2240037 | 2226121
Group2; 467.466716; 2026-07-03 17:15:26.841145; 2231996 | 2229074 | 2231448 || 2237348 | 2222790 | 2219331 || 2230945 | 2224481 | 2223214 || 2219334 | 2221307 | 2210242
Group3; SecondsElapsed; DateTimePC; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 467.526192; 2026-07-03 17:15:26.900621; New Node Array: 97 98 99 29
Group3; 467.526554; 2026-07-03 17:15:26.900983; 
Group3; 476.66147; 2026-07-03 17:15:36.035899; N97_NTC1 | N97_NTC2 | N97_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB
Group3; 485.813486; 2026-07-03 17:15:45.187915; 2195159 | 2197627 | 2194671 || 2472236 | 2345052 | 2267810 || 2197328 | 2191218 | 2193057 || 2191635 | 2200635 | 2182318
Group3; 494.965972; 2026-07-03 17:15:54.340401; 2180308 | 2183610 | 2179425 || 2172727 | 2135541 | 2110252 || 2181446 | 2174983 | 2179794 || 2175073 | 2182775 | 2165893
Group1; SecondsElapsed; DateTimePC; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 495.025915; 2026-07-03 17:15:54.400344; New Node Array: 88 89 90 91
Group1; 495.026165; 2026-07-03 17:15:54.400594; 
Group1; 504.162213; 2026-07-03 17:16:03.536642; N88_NTC1 | N88_NTC2 | N88_TestSB || N89_NTC1 | N89_NTC2 | N89_TestSB || N90_NTC1 | N90_NTC2 | N90_TestSB || N91_NTC1 | N91_NTC2 | N91_TestSB
Group1; 513.313267; 2026-07-03 17:16:12.687696; 2161238 | 2157524 | 2157281 || 2148308 | 2144525 | 2148782 || 2139049 | 2143504 | 2146406 || 2138907 | 2138895 | 2128889
Group1; 522.464287; 2026-07-03 17:16:21.838716; 2142834 | 2142867 | 2140218 || 2130977 | 2126972 | 2131692 || 2123686 | 2126910 | 2126370 || 2121874 | 2119585 | 2110625
Group2; SecondsElapsed; DateTimePC; N92_NTC1 | N92_NTC2 | N92_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N94_NTC1 | N94_NTC2 | N94_TestSB || N96_NTC1 | N96_NTC2 | N96_TestSB
