Group1; SecondsElapsed; DateTimePC; N91_NTC1 | N91_NTC2 | N91_TestSB || N93_NTC1 | N93_NTC2 | N93_TestSB || N29_NTC1 | N29_NTC2 | N29_TestSB || N98_NTC1 | N98_NTC2 | N98_TestSB || N99_NTC1 | N99_NTC2 | N99_TestSB
Group1; 754.91478; 2026-07-03 12:19:19.164742; 1283711 | 1280156 | 1280618 || 1287267 | 1280860 | 1281606 || 1285641 | 1287242 | 1282010 || 1285471 | 1286679 | 1283189 || 1286380 | 1284565 | 1282491
Group1; 766.354342; 2026-07-03 12:19:30.604304; 1283250 | 1280239 | 1280501 || 1287166 | 1281387 | 1281230 || 1285359 | 1287116 | 1281608 || 1285536 | 1286702 | 1282879 || 1287071 | 1284302 | 1282279
Group1; 777.793513; 2026-07-03 12:19:42.043475; 1282875 | 1280304 | 1280119 || 1286905 | 1281102 | 1281285 || 1285529 | 1287497 | 1282055 || 1285765 | 1286783 | 1282763 || 1287238 | 1284501 | 1282170
Group1; 789.233015; 2026-07-03 12:19:53.482977; 1282994 | 1280139 | 1280174 || 1286767 | 1280870 | 1281365 || 1285436 | 1287142 | 1281726 || 1285143 | 1286594 | 1283171 || 1286231 | 1284484 | 1282732
Group1; 800.673223; 2026-07-03 12:20:04.923185; 1283277 | 1280030 | 1280288 || 1287379 | 1281159 | 1281590 || 1286105 | 1288056 | 1282618 || 1286258 | 1287225 | 1283546 || 1287514 | 1285020 | 1282623
Group1; 812.096548; 2026-07-03 12:20:16.346510; 1283488 | 1280019 | 1280445 || 1287085 | 1281213 | 1281752 || 1286075 | 1288002 | 1282333 || 1286073 | 1287383 | 1284083 || 1287106 | 1285279 | 1282948
Group1; 823.53585; 2026-07-03 12:20:27.785812; 1283804 | 1279947 | 1280406 || 1287126 | 1281212 | 1281254 || 1286051 | 1287850 | 1282025 || 1285989 | 1287178 | 1283663 || 1287458 | 1285102 | 1282718
Group1; 834.975366; 2026-07-03 12:20:39.225328; 1283517 | 1280673 | 1280118 || 1287038 | 1281230 | 1281418 || 1286040 | 1287944 | 1282318 || 1286241 | 1287264 | 1283827 || 1287081 | 1285235 | 1282511
Group1; 846.415002; 2026-07-03 12:20:50.664964; 1283701 | 1280340 | 1280332 || 1286975 | 1281190 | 1281407 || 1286047 | 1287764 | 1282143 || 1285251 | 1286921 | 1283047 || 1286604 | 1284448 | 1282382
Group1; 857.854189; 2026-07-03 12:21:02.104151; 1283162 | 1280521 | 1280031 || 1286862 | 1281433 | 1281374 || 1285861 | 1287617 | 1282227 || 1285779 | 1287142 | 1283597 || 1287054 | 1285053 | 1282755
Group1; 869.278598; 2026-07-03 12:21:13.528560; 1283686 | 1280123 | 1280490 || 1287184 | 1281272 | 1281697 || 1285979 | 1287883 | 1282358 || 1285817 | 1287006 | 1283243 || 1287155 | 1284837 | 1282607
Group1; 880.717616; 2026-07-03 12:21:24.967578; 1283547 | 1280694 | 1280162 || 1287161 | 1281519 | 1281012 || 1285899 | 1287632 | 1282017 || 1285696 | 1287220 | 1284260 || 1287946 | 1285478 | 1283239
Group1; 892.157179; 2026-07-03 12:21:36.407141; 1283982 | 1281152 | 1280539 || 1287348 | 1281525 | 1281542 || 1285763 | 1287472 | 1281987 || 1285401 | 1286699 | 1283276 || 1287191 | 1284750 | 1282434
Group1; 903.597109; 2026-07-03 12:21:47.847071; 1283265 | 1280643 | 1280314 || 1286932 | 1281126 | 1281094 || 1285900 | 1287782 | 1281812 || 1285420 | 1286674 | 1283156 || 1287189 | 1284424 | 1282582
Group1; 915.036432; 2026-07-03 12:21:59.286394; 1283152 | 1280205 | 1279985 || 1286963 | 1281256 | 1281659 || 1285791 | 1287558 | 1282298 || 1285996 | 1287161 | 1283779 || 1286867 | 1285241 | 1283097
Group1; 926.459974; 2026-07-03 12:22:10.709936; 1283771 | 1280913 | 1280714 || 1287502 | 1281298 | 1281640 || 1286125 | 1287757 | 1282314 || 1286279 | 1287465 | 1284113 || 1287398 | 1285408 | 1283073
Group1; 937.899369; 2026-07-03 12:22:22.149331; 1283822 | 1280527 | 1280504 || 1287255 | 1281360 | 1281445 || 1286321 | 1288190 | 1282821 || 1286668 | 1287735 | 1284046 || 1287836 | 1285339 | 1283028
Group1; 949.339286; 2026-07-03 12:22:33.589248; 1283804 | 1280642 | 1280511 || 1287491 | 1281472 | 1281295 || 1285757 | 1287992 | 1282117 || 1286094 | 1287424 | 1283924 || 1288118 | 1285364 | 1283176
Group1; 960.77855; 2026-07-03 12:22:45.028512; 1283956 | 1280343 | 1280361 || 1287099 | 1281461 | 1281237 || 1285497 | 1287309 | 1281650 || 1285351 | 1286469 | 1282811 || 1286500 | 1284365 | 1282104
Group1; 972.218635; 2026-07-03 12:22:56.468597; 1283044 | 1280028 | 1280033 || 1286669 | 1281163 | 1281009 || 1285409 | 1287136 | 1281657 || 1285429 | 1286660 | 1283050 || 1287109 | 1284493 | 1282591
Group1; 983.65753; 2026-07-03 12:23:07.907492; 1283162 | 1279760 | 1280260 || 1286836 | 1280877 | 1281553 || 1285507 | 1287137 | 1281874 || 1285411 | 1286786 | 1283332 || 1286584 | 1284804 | 1282453
Group1; 995.081149; 2026-07-03 12:23:19.331111; 1283255 | 1280576 | 1279815 || 1286857 | 1281287 | 1281342 || 1285678 | 1287713 | 1282071 || 1285894 | 1287153 | 1283651 || 1287674 | 1285145 | 1282882
Group1; 1006.521307; 2026-07-03 12:23:30.771269; 1283590 | 1280302 | 1280384 || 1287572 | 1281374 | 1281149 || 1285889 | 1287625 | 1282171 || 1285751 | 1287076 | 1283574 || 1287477 | 1284934 | 1282816
Group1; 1017.960063; 2026-07-03 12:23:42.210025; 1283955 | 1280575 | 1280447 || 1288002 | 1281173 | 1281656 || 1286574 | 1288195 | 1282286 || 1286053 | 1287605 | 1284137 || 1288217 | 1285620 | 1283420
Group1; 1029.399655; 2026-07-03 12:23:53.649617; 1284153 | 1280317 | 1280378 || 1287316 | 1281396 | 1281202 || 1285486 | 1287523 | 1281701 || 1285805 | 1286987 | 1283991 || 1287440 | 1285070 | 1283344
Group1; 1040.839422; 2026-07-03 12:24:05.089384; 1284166 | 1280855 | 1280439 || 1287293 | 1281509 | 1281238 || 1285731 | 1287377 | 1281575 || 1285197 | 1286507 | 1282985 || 1287146 | 1284420 | 1282759
Group1; 1052.263522; 2026-07-03 12:24:16.513484; 1283172 | 1280251 | 1280153 || 1286790 | 1281232 | 1280891 || 1285054 | 1286848 | 1281615 || 1285314 | 1286614 | 1283208 || 1287055 | 1284558 | 1282227
Group1; 1063.702706; 2026-07-03 12:24:27.952668; 1283051 | 1279806 | 1279909 || 1286682 | 1280899 | 1281265 || 1285363 | 1287124 | 1281732 || 1285116 | 1286368 | 1283081 || 1286654 | 1284461 | 1282519
Group1; 1075.142109; 2026-07-03 12:24:39.392071; 1283166 | 1280616 | 1280148 || 1287101 | 1281390 | 1281239 || 1285688 | 1287752 | 1282324 || 1285701 | 1287071 | 1283553 || 1287680 | 1284968 | 1282787
Group1; 1086.58188; 2026-07-03 12:24:50.831842; 1283466 | 1280513 | 1280195 || 1287307 | 1281668 | 1281821 || 1286113 | 1288007 | 1282711 || 1286607 | 1287768 | 1284419 || 1288300 | 1285957 | 1283550
Group1; 1098.021173; 2026-07-03 12:25:02.271135; 1284572 | 1281039 | 1281093 || 1288097 | 1282389 | 1281794 || 1286658 | 1288375 | 1282738 || 1286184 | 1287503 | 1283726 || 1288034 | 1285448 | 1283014
Group1; 1109.460758; 2026-07-03 12:25:13.710720; 1283896 | 1280546 | 1280680 || 1287956 | 1281002 | 1281895 || 1286635 | 1288230 | 1282539 || 1285897 | 1287059 | 1283288 || 1287334 | 1284610 | 1282362
