Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group3; 1422.717622; 2026-07-07 08:04:49.817392; 860261 | 859935 | 858843 || 859656 | 859035 | 858831 || 859715 | 860563 | 858080
Group3; 1429.581674; 2026-07-07 08:04:56.681444; 860139 | 859632 | 858731 || 859519 | 859147 | 859034 || 859896 | 860954 | 858330
Group3; 1436.445134; 2026-07-07 08:05:03.544904; 860247 | 859822 | 858711 || 859437 | 859036 | 858807 || 859622 | 860655 | 858175
Group3; 1443.308866; 2026-07-07 08:05:10.408636; 860209 | 859792 | 858743 || 859651 | 858994 | 858888 || 859802 | 860937 | 858287
Group3; 1450.172592; 2026-07-07 08:05:17.272362; 860182 | 859685 | 858634 || 859459 | 858915 | 858921 || 859899 | 861089 | 858507
Group3; 1457.036353; 2026-07-07 08:05:24.136123; 860430 | 859929 | 858760 || 859313 | 858814 | 858535 || 859544 | 860753 | 858468
Group3; 1463.900218; 2026-07-07 08:05:30.999988; 860227 | 860016 | 858847 || 859739 | 859171 | 858794 || 859839 | 860684 | 858143
Group3; 1470.763638; 2026-07-07 08:05:37.863408; 860119 | 859435 | 858368 || 859282 | 858861 | 858730 || 859670 | 860815 | 858180
Group3; 1477.611869; 2026-07-07 08:05:44.711639; 860174 | 859694 | 858551 || 859485 | 858882 | 858658 || 859663 | 860688 | 858299
Group3; 1484.47541; 2026-07-07 08:05:51.575180; 860102 | 859827 | 858769 || 859566 | 859155 | 858938 || 859782 | 860810 | 858205
Group3; 1491.339387; 2026-07-07 08:05:58.439157; 859903 | 859475 | 858449 || 859242 | 858814 | 858687 || 859510 | 860587 | 858248
Group3; 1498.202869; 2026-07-07 08:06:05.302639; 859981 | 859765 | 858636 || 859284 | 858675 | 858471 || 859505 | 860550 | 858023
Group3; 1505.066468; 2026-07-07 08:06:12.166238; 859974 | 859477 | 858403 || 859085 | 858735 | 858559 || 859474 | 860558 | 858096
Group3; 1511.930294; 2026-07-07 08:06:19.030064; 859918 | 859523 | 858452 || 859076 | 858537 | 858308 || 859295 | 860313 | 858033
Group3; 1518.794029; 2026-07-07 08:06:25.893799; 859783 | 859460 | 858403 || 858951 | 858398 | 858205 || 859094 | 860171 | 857951
Group3; 1525.641893; 2026-07-07 08:06:32.741663; 859649 | 859349 | 858461 || 859152 | 858761 | 858577 || 859485 | 860446 | 857978
Group3; 1532.505803; 2026-07-07 08:06:39.605573; 859677 | 859171 | 858116 || 858742 | 858366 | 858338 || 859234 | 860347 | 858117
Group3; 1539.369716; 2026-07-07 08:06:46.469486; 859822 | 859420 | 858353 || 858738 | 858251 | 858252 || 859136 | 860155 | 857831
Group3; 1546.232945; 2026-07-07 08:06:53.332715; 859724 | 859433 | 858330 || 858823 | 858269 | 858124 || 859073 | 860179 | 857940
Group3; 1553.096727; 2026-07-07 08:07:00.196497; 859712 | 859341 | 858279 || 859032 | 858521 | 858438 || 859341 | 860504 | 858049
Group3; 1559.960446; 2026-07-07 08:07:07.060216; 859788 | 859347 | 858231 || 858808 | 858372 | 858170 || 859203 | 860387 | 858024
Group3; 1566.824202; 2026-07-07 08:07:13.923972; 859765 | 859356 | 858261 || 859088 | 858633 | 858492 || 859377 | 860538 | 858063
Group3; 1573.688001; 2026-07-07 08:07:20.787771; 859905 | 859547 | 858420 || 859231 | 858741 | 858403 || 859499 | 860433 | 857763
Group3; 1580.551706; 2026-07-07 08:07:27.651476; 859764 | 859208 | 858047 || 858855 | 858451 | 858230 || 859238 | 860321 | 857817
Group3; 1587.399749; 2026-07-07 08:07:34.499519; 859744 | 859444 | 858440 || 859333 | 858873 | 858668 || 859543 | 860627 | 858025
Group3; 1594.263634; 2026-07-07 08:07:41.363404; 859927 | 859607 | 858517 || 859283 | 858846 | 858586 || 859525 | 860563 | 858129
Group3; 1601.127344; 2026-07-07 08:07:48.227114; 860036 | 859600 | 858373 || 859130 | 858550 | 858359 || 859436 | 860480 | 857958
Group3; 1607.990808; 2026-07-07 08:07:55.090578; 859969 | 859669 | 858788 || 859470 | 858956 | 858744 || 859590 | 860639 | 858012
Group3; 1614.85456; 2026-07-07 08:08:01.954330; 859999 | 859518 | 858363 || 859095 | 858640 | 858415 || 859453 | 860609 | 858191
Group3; 1621.718133; 2026-07-07 08:08:08.817903; 860037 | 859633 | 858628 || 859521 | 858977 | 858747 || 859671 | 860643 | 858142
Group3; 1628.582236; 2026-07-07 08:08:15.682006; 860025 | 859737 | 858648 || 859301 | 858941 | 858763 || 859657 | 860617 | 858010
Group3; 1635.429712; 2026-07-07 08:08:22.529482; 859939 | 859436 | 858529 || 859258 | 858800 | 858638 || 859485 | 860603 | 858122
Group3; 1642.293334; 2026-07-07 08:08:29.393104; 860000 | 859659 | 858510 || 859259 | 858635 | 858460 || 859327 | 860359 | 858011
Group3; 1649.157042; 2026-07-07 08:08:36.256812; 859878 | 859644 | 858557 || 859263 | 858659 | 858420 || 859396 | 860359 | 857797
Group3; 1656.020874; 2026-07-07 08:08:43.120644; 859740 | 859422 | 858298 || 859223 | 858635 | 858387 || 859314 | 860244 | 857984
Group3; 1662.884673; 2026-07-07 08:08:49.984443; 859814 | 859430 | 858323 || 858939 | 858520 | 858219 || 859200 | 860250 | 857751
Group3; 1669.748331; 2026-07-07 08:08:56.848101; 859647 | 859338 | 858156 || 858737 | 858256 | 858104 || 859048 | 860013 | 857663
Group3; 1676.612055; 2026-07-07 08:09:03.711825; 859461 | 859176 | 858218 || 858912 | 858537 | 858421 || 859221 | 860401 | 857729
Group3; 1683.475716; 2026-07-07 08:09:10.575486; 859652 | 859192 | 857978 || 858535 | 858055 | 857870 || 858935 | 859937 | 857562
Group3; 1690.323681; 2026-07-07 08:09:17.423451; 859603 | 859196 | 857987 || 858836 | 858247 | 858004 || 858997 | 860105 | 857638
Group3; 1697.187537; 2026-07-07 08:09:24.287307; 859468 | 859150 | 858013 || 858766 | 858280 | 858145 || 859077 | 860147 | 857655
Group3; 1704.051106; 2026-07-07 08:09:31.150876; 859526 | 859252 | 858145 || 858817 | 858428 | 858271 || 859186 | 860368 | 857921
Group3; 1710.914716; 2026-07-07 08:09:38.014486; 859682 | 859315 | 858108 || 858794 | 858302 | 858273 || 859156 | 860166 | 857745
Group3; 1717.778864; 2026-07-07 08:09:44.878634; 859652 | 859175 | 858046 || 858994 | 858544 | 858400 || 859303 | 860478 | 858160
Group3; 1724.642268; 2026-07-07 08:09:51.742038; 859853 | 859543 | 858182 || 858899 | 858482 | 858444 || 859424 | 860530 | 857952
Group3; 1731.506098; 2026-07-07 08:09:58.605868; 859918 | 859370 | 858116 || 858839 | 858355 | 858180 || 859182 | 860278 | 857827
Group3; 1738.353909; 2026-07-07 08:10:05.453679; 859750 | 859314 | 858184 || 858970 | 858535 | 858396 || 859329 | 860362 | 857808
Group3; 1745.217499; 2026-07-07 08:10:12.317269; 859746 | 859231 | 858067 || 858830 | 858441 | 858276 || 859305 | 860458 | 857906
Group3; 1752.081364; 2026-07-07 08:10:19.181134; 859766 | 859275 | 858173 || 859023 | 858491 | 858404 || 859231 | 860277 | 857719
Group3; 1758.944897; 2026-07-07 08:10:26.044667; 859626 | 859327 | 858284 || 859022 | 858557 | 858215 || 859161 | 860094 | 857675
Group3; 1765.808983; 2026-07-07 08:10:32.908753; 859487 | 859137 | 858132 || 858883 | 858456 | 858259 || 859158 | 860380 | 857787
Group3; 1772.673001; 2026-07-07 08:10:39.772771; 859675 | 859277 | 858089 || 858697 | 858214 | 858181 || 859075 | 860337 | 857852
Group3; 1779.536148; 2026-07-07 08:10:46.635918; 859647 | 859347 | 858178 || 858851 | 858356 | 858118 || 859124 | 860126 | 857629
Group3; 1786.39983; 2026-07-07 08:10:53.499600; 859493 | 858864 | 857915 || 858618 | 858204 | 858083 || 859001 | 860130 | 857576
Group3; 1793.247681; 2026-07-07 08:11:00.347451; 859494 | 859155 | 857930 || 858586 | 858161 | 858080 || 858991 | 860089 | 857444
Group3; 1800.111484; 2026-07-07 08:11:07.211254; 859276 | 858840 | 857869 || 858623 | 858194 | 857976 || 858910 | 859933 | 857471
Group3; 1806.9752; 2026-07-07 08:11:14.074970; 859400 | 859075 | 857942 || 858733 | 858231 | 858057 || 859006 | 860051 | 857363
Group3; 1813.838995; 2026-07-07 08:11:20.938765; 859246 | 858794 | 857588 || 858415 | 857961 | 857938 || 858854 | 859971 | 857512
Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group1; 1813.914819; 2026-07-07 08:11:21.014589; New Node Array: 95 13 18 19 25
Group1; 1813.914971; 2026-07-07 08:11:21.014741; 
Group1; 1825.322508; 2026-07-07 08:11:32.422278; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group1; 1836.762114; 2026-07-07 08:11:43.861884; 857325 | 858686 | 858695 || 857443 | 857081 | 859411 || 859030 | 858195 | 858014 || 858589 | 856735 | 856908 || 856924 | 858108 | 858595
Group1; 1848.201686; 2026-07-07 08:11:55.301456; 857145 | 858610 | 858796 || 857388 | 857439 | 859741 || 859080 | 858245 | 858179 || 858679 | 856633 | 856748 || 856688 | 858059 | 858613
Group1; 1859.625022; 2026-07-07 08:12:06.724792; 857146 | 858588 | 858761 || 857571 | 857422 | 859708 || 859133 | 858131 | 857963 || 858642 | 856605 | 856763 || 856819 | 858151 | 858769
Group1; 1871.064697; 2026-07-07 08:12:18.164467; 857331 | 858743 | 858756 || 857510 | 857306 | 859695 || 859111 | 858106 | 858244 || 858725 | 856931 | 857085 || 857004 | 858220 | 858979
Group1; 1882.50442; 2026-07-07 08:12:29.604190; 857448 | 859002 | 859111 || 857724 | 857451 | 859479 || 859185 | 858239 | 857913 || 858650 | 856715 | 856941 || 856891 | 858288 | 858913
Group1; 1893.943896; 2026-07-07 08:12:41.043666; 857337 | 858750 | 858853 || 857546 | 857401 | 859648 || 859134 | 858257 | 858099 || 858795 | 856726 | 856932 || 856846 | 858155 | 858954
Group1; 1905.383485; 2026-07-07 08:12:52.483255; 857328 | 858854 | 859080 || 857652 | 857370 | 859233 || 859151 | 858122 | 857935 || 858593 | 856878 | 857177 || 857132 | 858499 | 859141
Group1; 1916.807369; 2026-07-07 08:13:03.907139; 857616 | 858948 | 859006 || 857392 | 857273 | 859430 || 859050 | 858199 | 857957 || 858638 | 856742 | 857028 || 856936 | 858245 | 858783
Group1; 1928.246541; 2026-07-07 08:13:15.346311; 857304 | 858796 | 858877 || 857517 | 857339 | 859619 || 859118 | 858115 | 857910 || 858703 | 856859 | 856968 || 856961 | 858194 | 858843
Group1; 1939.686307; 2026-07-07 08:13:26.786077; 857316 | 858851 | 859018 || 857580 | 857358 | 859497 || 859109 | 858240 | 858024 || 858792 | 856947 | 857073 || 857122 | 858406 | 858900
Group1; 1951.12586; 2026-07-07 08:13:38.225630; 857542 | 858885 | 858879 || 857555 | 857340 | 859468 || 859175 | 858200 | 858027 || 858668 | 856821 | 857281 || 857066 | 858261 | 858622
Group1; 1962.549238; 2026-07-07 08:13:49.649008; 857385 | 858585 | 858687 || 857609 | 857487 | 859873 || 859237 | 858279 | 858361 || 858903 | 856979 | 856970 || 856921 | 858028 | 858704
Group1; 1973.989082; 2026-07-07 08:14:01.088852; 857172 | 858791 | 858899 || 857734 | 857501 | 859722 || 859226 | 858264 | 858042 || 858814 | 856755 | 856864 || 856904 | 858117 | 858796
Group1; 1985.428427; 2026-07-07 08:14:12.528197; 857317 | 859026 | 859146 || 857690 | 857502 | 859596 || 859222 | 858267 | 858060 || 858784 | 856919 | 856964 || 857034 | 858345 | 858875
Group1; 1996.867953; 2026-07-07 08:14:23.967723; 857463 | 858967 | 859060 || 857939 | 857868 | 859834 || 859393 | 858431 | 858195 || 859033 | 856856 | 856977 || 857027 | 858291 | 858965
Group1; 2008.291523; 2026-07-07 08:14:35.391293; 857548 | 859129 | 859160 || 857908 | 857717 | 859894 || 859371 | 858498 | 858355 || 859117 | 857248 | 857357 || 857377 | 858535 | 859156
Group1; 2019.731295; 2026-07-07 08:14:46.831065; 857696 | 859208 | 859495 || 858023 | 857864 | 859931 || 859529 | 858613 | 858459 || 859161 | 857135 | 857376 || 857268 | 858592 | 859384
Group1; 2031.170658; 2026-07-07 08:14:58.270428; 857884 | 859422 | 859477 || 858202 | 857827 | 859845 || 859582 | 858590 | 858382 || 859048 | 857174 | 857296 || 857316 | 858691 | 859416
Group1; 2042.610581; 2026-07-07 08:15:09.710351; 857947 | 859466 | 859517 || 858228 | 857877 | 859749 || 859673 | 858592 | 858319 || 859100 | 857141 | 857336 || 857296 | 858585 | 859129
Group1; 2054.033784; 2026-07-07 08:15:21.133554; 857603 | 859048 | 859143 || 857846 | 857696 | 859823 || 859499 | 858545 | 858318 || 858984 | 857075 | 857298 || 857200 | 858542 | 859235
Group1; 2065.47354; 2026-07-07 08:15:32.573310; 857730 | 859170 | 859315 || 858086 | 857950 | 860136 || 859659 | 858615 | 858544 || 859161 | 857175 | 857179 || 857103 | 858260 | 858844
Group1; 2076.912885; 2026-07-07 08:15:44.012655; 857325 | 858904 | 859042 || 857769 | 857656 | 859844 || 859418 | 858506 | 858115 || 858963 | 856879 | 856996 || 856952 | 858217 | 859030
Group1; 2088.352425; 2026-07-07 08:15:55.452195; 857437 | 858946 | 859116 || 857673 | 857307 | 859560 || 859240 | 858274 | 858039 || 858695 | 856684 | 856849 || 856865 | 858157 | 858790
Group1; 2099.792092; 2026-07-07 08:16:06.891862; 857347 | 858832 | 858930 || 857581 | 857408 | 859517 || 859211 | 858219 | 858004 || 858690 | 856735 | 857271 || 857030 | 858313 | 858981
Group1; 2111.21567; 2026-07-07 08:16:18.315440; 857366 | 858809 | 858888 || 857632 | 857611 | 859759 || 859220 | 858313 | 858183 || 858736 | 856633 | 856595 || 856661 | 857904 | 858539
Group1; 2122.655199; 2026-07-07 08:16:29.754969; 857182 | 858892 | 859144 || 857729 | 857544 | 859793 || 859236 | 858220 | 858222 || 858864 | 856867 | 856993 || 857009 | 858196 | 858719
Group1; 2134.094773; 2026-07-07 08:16:41.194543; 857225 | 858758 | 858906 || 857531 | 857516 | 859536 || 859197 | 858138 | 857815 || 858591 | 856455 | 856709 || 856702 | 858153 | 858959
Group1; 2145.534421; 2026-07-07 08:16:52.634191; 857437 | 858963 | 859150 || 857661 | 857502 | 859660 || 859193 | 858183 | 858050 || 858725 | 856592 | 856677 || 856678 | 857970 | 858751
Group1; 2156.957811; 2026-07-07 08:17:04.057581; 857244 | 858679 | 858719 || 857512 | 857466 | 859603 || 859131 | 858197 | 857892 || 858697 | 856640 | 856985 || 856816 | 858271 | 859023
Group1; 2168.397551; 2026-07-07 08:17:15.497321; 857563 | 859137 | 859219 || 857859 | 857659 | 859577 || 859303 | 858308 | 857771 || 858618 | 856586 | 856820 || 856797 | 858367 | 859081
Group1; 2179.837068; 2026-07-07 08:17:26.936838; 857526 | 859053 | 859044 || 857443 | 857329 | 859387 || 859086 | 858088 | 858120 || 858636 | 856914 | 857168 || 857013 | 858360 | 858980
Group1; 2191.276634; 2026-07-07 08:17:38.376404; 857479 | 858814 | 858781 || 857656 | 857439 | 859475 || 859239 | 858340 | 858109 || 858871 | 856966 | 857167 || 857200 | 858424 | 858915
Group1; 2202.70013; 2026-07-07 08:17:49.799900; 857479 | 858887 | 858990 || 857705 | 857458 | 859790 || 859266 | 858276 | 858284 || 858894 | 857051 | 857181 || 857193 | 858282 | 858793
Group1; 2214.13981; 2026-07-07 08:18:01.239580; 857364 | 858614 | 858756 || 857438 | 857339 | 859739 || 859230 | 858211 | 857840 || 858780 | 856646 | 856671 || 856773 | 858002 | 858852
Group1; 2225.579423; 2026-07-07 08:18:12.679193; 857279 | 858890 | 859051 || 857790 | 857531 | 859593 || 859263 | 858165 | 858069 || 858627 | 856656 | 856883 || 856924 | 858295 | 858912
Group1; 2237.018814; 2026-07-07 08:18:24.118584; 857413 | 858876 | 859019 || 857688 | 857462 | 859694 || 859250 | 858195 | 858028 || 858728 | 856689 | 856754 || 856765 | 858182 | 859015
Group1; 2248.458483; 2026-07-07 08:18:35.558253; 857423 | 858957 | 859077 || 857657 | 857654 | 859785 || 859254 | 858170 | 858259 || 858619 | 856461 | 856889 || 856757 | 858089 | 858730
Group1; 2259.882133; 2026-07-07 08:18:46.981903; 857255 | 858776 | 859085 || 857778 | 857629 | 859756 || 859247 | 858253 | 858067 || 858801 | 856833 | 856943 || 857031 | 858406 | 858788
Group1; 2271.321762; 2026-07-07 08:18:58.421532; 857343 | 858677 | 858752 || 857510 | 857280 | 859473 || 859109 | 858186 | 857922 || 858651 | 856645 | 856854 || 856835 | 858201 | 858792
Group1; 2282.761172; 2026-07-07 08:19:09.860942; 857349 | 858846 | 858913 || 857602 | 857277 | 859257 || 859086 | 858130 | 857739 || 858482 | 856491 | 856643 || 856662 | 858013 | 858723
Group1; 2294.201557; 2026-07-07 08:19:21.301327; 857172 | 858650 | 858766 || 857322 | 857012 | 859196 || 858939 | 857939 | 857942 || 858481 | 856747 | 857079 || 856932 | 858182 | 858776
Group1; 2305.640407; 2026-07-07 08:19:32.740177; 857300 | 858678 | 858773 || 857529 | 857200 | 859359 || 859006 | 858071 | 858058 || 858706 | 856826 | 857003 || 856830 | 858054 | 858788
Group1; 2317.063958; 2026-07-07 08:19:44.163728; 857202 | 858715 | 858891 || 857649 | 857330 | 859510 || 859146 | 858125 | 857977 || 858709 | 856734 | 856816 || 856863 | 857735 | 858244
Group1; 2328.503425; 2026-07-07 08:19:55.603195; 856878 | 858248 | 858319 || 857360 | 857259 | 859382 || 859031 | 858000 | 857841 || 858522 | 856549 | 856489 || 856613 | 857669 | 858260
Group1; 2339.943115; 2026-07-07 08:20:07.042885; 856882 | 858391 | 858752 || 857408 | 857401 | 859704 || 859008 | 857987 | 857677 || 858548 | 856345 | 856352 || 856448 | 857785 | 858576
Group1; 2351.382448; 2026-07-07 08:20:18.482218; 856954 | 858667 | 858720 || 857328 | 857166 | 859287 || 858876 | 857908 | 857681 || 858370 | 856407 | 856589 || 856574 | 857982 | 858686
Group1; 2362.806023; 2026-07-07 08:20:29.905793; 857170 | 858608 | 858620 || 857129 | 856946 | 859086 || 858810 | 857910 | 857601 || 858406 | 856645 | 856765 || 856768 | 858067 | 858680
Group1; 2374.245863; 2026-07-07 08:20:41.345633; 857210 | 858691 | 858533 || 857269 | 857009 | 858953 || 858864 | 857850 | 857646 || 858300 | 856547 | 856955 || 856765 | 858145 | 858744
Group1; 2385.685313; 2026-07-07 08:20:52.785083; 857122 | 858503 | 858531 || 857118 | 856788 | 858934 || 858794 | 857679 | 857624 || 858306 | 856485 | 856787 || 856755 | 857847 | 858475
Group1; 2397.124747; 2026-07-07 08:21:04.224517; 856896 | 858287 | 858416 || 857103 | 857007 | 859247 || 858783 | 857796 | 857737 || 858440 | 856610 | 856554 || 856653 | 857689 | 858098
Group1; 2408.548325; 2026-07-07 08:21:15.648095; 856793 | 858171 | 858230 || 857121 | 856884 | 859115 || 858761 | 857781 | 857592 || 858275 | 856407 | 856666 || 856622 | 857941 | 858538
Group1; 2419.987804; 2026-07-07 08:21:27.087574; 857028 | 858413 | 858491 || 857185 | 856999 | 859207 || 858789 | 857837 | 857470 || 858335 | 856168 | 856092 || 856203 | 857377 | 857980
Group1; 2431.427528; 2026-07-07 08:21:38.527298; 856555 | 858055 | 858286 || 857021 | 856962 | 859292 || 858636 | 857696 | 857694 || 858169 | 856258 | 856381 || 856372 | 857585 | 858136
Group1; 2442.867297; 2026-07-07 08:21:49.967067; 856649 | 858239 | 858335 || 857201 | 856940 | 859204 || 858720 | 857724 | 857610 || 858207 | 856090 | 856124 || 856193 | 857400 | 858011
Group1; 2454.306741; 2026-07-07 08:22:01.406511; 856497 | 858060 | 858219 || 856989 | 856923 | 859044 || 858585 | 857664 | 857444 || 858175 | 856024 | 856093 || 856033 | 857195 | 857842
Group1; 2465.730107; 2026-07-07 08:22:12.829877; 856427 | 858195 | 858520 || 856991 | 856855 | 858899 || 858462 | 857595 | 857377 || 857988 | 855858 | 856063 || 855999 | 857405 | 858338
Group1; 2477.169769; 2026-07-07 08:22:24.269539; 856650 | 858267 | 858325 || 856866 | 856675 | 858818 || 858424 | 857454 | 857419 || 858030 | 856144 | 856079 || 856163 | 857373 | 857982
Group1; 2488.609526; 2026-07-07 08:22:35.709296; 856682 | 858199 | 858356 || 857046 | 856847 | 858932 || 858549 | 857518 | 857294 || 858002 | 856035 | 856304 || 856162 | 857549 | 858330
Group1; 2500.049465; 2026-07-07 08:22:47.149235; 856728 | 858292 | 858483 || 857108 | 856954 | 859170 || 858653 | 857662 | 857655 || 858205 | 856328 | 856458 || 856408 | 857792 | 858451
Group1; 2511.47249; 2026-07-07 08:22:58.572260; 856880 | 858300 | 858506 || 857090 | 857004 | 859252 || 858662 | 857794 | 857664 || 858418 | 856331 | 856394 || 856321 | 857696 | 858625
Group2; SecondsElapsed; DateTimePC; N26_NTC1 | N26_NTC2 | N26_TestSB || N28_NTC1 | N28_NTC2 | N28_TestSB || N35_NTC1 | N35_NTC2 | N35_TestSB || N62_NTC1 | N62_NTC2 | N62_TestSB || N85_NTC1 | N85_NTC2 | N85_TestSB
Group2; 2511.548552; 2026-07-07 08:22:58.648322; New Node Array: 26 28 35 62 85
Group2; 2511.548776; 2026-07-07 08:22:58.648546; 
Group2; 2522.956481; 2026-07-07 08:23:10.056251; N26_NTC1 | N26_NTC2 | N26_TestSB || N28_NTC1 | N28_NTC2 | N28_TestSB || N35_NTC1 | N35_NTC2 | N35_TestSB || N62_NTC1 | N62_NTC2 | N62_TestSB || N85_NTC1 | N85_NTC2 | N85_TestSB
Group2; 2534.395514; 2026-07-07 08:23:21.495284; 857368 | 858303 | 858650 || 856350 | 16777216 | 858307 || 860491 | 857162 | 855729 || 857071 | 859904 | 858564 || 859028 | 856842 | 857367
Group2; 2545.835009; 2026-07-07 08:23:32.934779; 857704 | 858485 | 858724 || 856265 | 16777216 | 858196 || 860507 | 857128 | 855650 || 857153 | 859880 | 858532 || 859085 | 856849 | 857382
Group2; 2557.258848; 2026-07-07 08:23:44.358618; 857517 | 858283 | 858569 || 856150 | 16777216 | 858191 || 860602 | 857190 | 855653 || 857155 | 859816 | 858530 || 859052 | 856801 | 857354
Group2; 2568.698343; 2026-07-07 08:23:55.798113; 857501 | 858153 | 858369 || 856130 | 16777216 | 858517 || 860652 | 857351 | 855755 || 856970 | 859744 | 858396 || 858993 | 856741 | 857327
Group2; 2580.137874; 2026-07-07 08:24:07.237644; 857567 | 858283 | 858591 || 856421 | 16777216 | 858557 || 860728 | 857376 | 855792 || 857256 | 859726 | 858389 || 859036 | 856720 | 857336
Group2; 2591.577426; 2026-07-07 08:24:18.677196; 857599 | 858427 | 858749 || 856180 | 16777216 | 858245 || 860458 | 857202 | 855977 || 857235 | 860041 | 858332 || 858948 | 856879 | 857381
Group2; 2603.017218; 2026-07-07 08:24:30.116988; 857453 | 858322 | 858792 || 856478 | 16777216 | 858186 || 860613 | 857250 | 855645 || 857256 | 860004 | 858572 || 859178 | 856993 | 857347
Group2; 2614.440621; 2026-07-07 08:24:41.540391; 857655 | 858468 | 858822 || 856491 | 16777216 | 858416 || 860632 | 857408 | 855978 || 857175 | 859923 | 858693 || 859028 | 856765 | 857465
Group2; 2625.880172; 2026-07-07 08:24:52.979942; 857337 | 858311 | 858659 || 856383 | 16777216 | 858509 || 860623 | 857416 | 855863 || 857161 | 859961 | 858635 || 859070 | 856836 | 857440
Group2; 2637.319775; 2026-07-07 08:25:04.419545; 857403 | 858260 | 858791 || 856539 | 16777216 | 858514 || 860720 | 857446 | 855861 || 857185 | 859648 | 858229 || 858904 | 856662 | 857320
Group2; 2648.759219; 2026-07-07 08:25:15.858989; 857446 | 858427 | 858788 || 856438 | 16777216 | 858114 || 860364 | 857048 | 855618 || 856907 | 859715 | 858470 || 859043 | 856770 | 857397
Group2; 2660.182729; 2026-07-07 08:25:27.282499; 857610 | 858177 | 858610 || 856084 | 16777216 | 858145 || 860463 | 857140 | 855731 || 857068 | 859702 | 858359 || 858898 | 856609 | 857188
Group2; 2671.622599; 2026-07-07 08:25:38.722369; 857369 | 858263 | 858497 || 856046 | 16777216 | 858229 || 860315 | 857156 | 855646 || 856915 | 859725 | 858461 || 858825 | 856612 | 857299
Group2; 2683.062011; 2026-07-07 08:25:50.161781; 857224 | 857976 | 858375 || 856004 | 16777216 | 858101 || 860365 | 857063 | 855594 || 856863 | 859644 | 858417 || 858874 | 856645 | 857203
Group2; 2694.501515; 2026-07-07 08:26:01.601285; 857457 | 858134 | 858450 || 856187 | 16777216 | 858172 || 860396 | 857056 | 855541 || 856918 | 859525 | 858074 || 858756 | 856450 | 857023
Group2; 2705.941176; 2026-07-07 08:26:13.040946; 857528 | 858329 | 858458 || 855982 | 16777216 | 858118 || 860283 | 857016 | 855394 || 856876 | 859391 | 858129 || 858740 | 856599 | 857059
Group2; 2717.364614; 2026-07-07 08:26:24.464384; 857596 | 858414 | 858587 || 856032 | 16777216 | 857902 || 860175 | 856909 | 855496 || 856819 | 859476 | 858135 || 858727 | 856457 | 857060
Group2; 2728.804391; 2026-07-07 08:26:35.904161; 857222 | 858093 | 858493 || 856202 | 16777216 | 858181 || 860362 | 857074 | 855462 || 856813 | 859508 | 858241 || 858699 | 856482 | 857109
Group2; 2740.243886; 2026-07-07 08:26:47.343656; 857222 | 858055 | 858443 || 856018 | 16777216 | 858298 || 860427 | 857114 | 855572 || 856679 | 859548 | 858212 || 858782 | 856536 | 857154
Group2; 2751.669488; 2026-07-07 08:26:58.769258; 857425 | 858190 | 858434 || 856017 | 16777216 | 858290 || 860392 | 857081 | 855536 || 856786 | 859618 | 858284 || 858706 | 856620 | 857116
Group2; 2763.10068; 2026-07-07 08:27:10.200450; 857548 | 858367 | 858523 || 855977 | 16777216 | 858172 || 860232 | 857093 | 855738 || 856945 | 859828 | 858430 || 858780 | 856634 | 857216
Group2; 2774.519765; 2026-07-07 08:27:21.619535; 857302 | 858135 | 858344 || 856042 | 16777216 | 858053 || 860510 | 857184 | 855687 || 857089 | 859836 | 858545 || 858927 | 856685 | 857256
Group2; 2785.95716; 2026-07-07 08:27:33.056930; 857492 | 858244 | 858537 || 856049 | 16777216 | 858110 || 860298 | 857069 | 855587 || 857098 | 859867 | 858329 || 858875 | 856466 | 857175
Group2; 2797.395837; 2026-07-07 08:27:44.495607; 857266 | 858296 | 858763 || 856384 | 16777216 | 858441 || 860522 | 857189 | 855740 || 857051 | 859802 | 858397 || 858919 | 856731 | 857269
Group2; 2808.835174; 2026-07-07 08:27:55.934944; 857516 | 858437 | 858801 || 856434 | 16777216 | 858484 || 860483 | 857135 | 855684 || 856948 | 859705 | 858242 || 858856 | 856676 | 857270
Group2; 2820.258376; 2026-07-07 08:28:07.358146; 857465 | 858403 | 858759 || 856247 | 16777216 | 858152 || 860437 | 857023 | 855448 || 856886 | 859588 | 858316 || 858830 | 856584 | 857199
Group2; 2831.697872; 2026-07-07 08:28:18.797642; 857465 | 858237 | 858561 || 856038 | 16777216 | 857726 || 860042 | 856664 | 855065 || 856636 | 859547 | 858287 || 858760 | 856577 | 857103
