Group1; SecondsElapsed; DateTimePC; N95_NTC1 | N95_NTC2 | N95_TestSB || N13_NTC1 | N13_NTC2 | N13_TestSB || N18_NTC1 | N18_NTC2 | N18_TestSB || N19_NTC1 | N19_NTC2 | N19_TestSB || N25_NTC1 | N25_NTC2 | N25_TestSB
Group2; 914.916794; 2026-07-06 12:28:32.241536; 787610 | 788205 | 788399 || 786041 | 16777216 | 787753 || 789964 | 786842 | 785536 || 786815 | 789313 | 788146 || 788776 | 786672 | 787088
Group2; 926.356079; 2026-07-06 12:28:43.680821; 787742 | 788348 | 788251 || 786022 | 16777216 | 787837 || 790042 | 787076 | 785802 || 787355 | 789953 | 788619 || 789059 | 787094 | 787359
Group2; 937.795684; 2026-07-06 12:28:55.120426; 787770 | 788294 | 788477 || 786574 | 16777216 | 788591 || 790750 | 787787 | 786355 || 787644 | 789959 | 788836 || 789232 | 787240 | 787562
Group2; 949.235397; 2026-07-06 12:29:06.560139; 788171 | 788748 | 788923 || 786817 | 16777216 | 788743 || 790812 | 787957 | 786598 || 787849 | 790152 | 788874 || 789315 | 787242 | 787804
Group2; 960.659081; 2026-07-06 12:29:17.983823; 788066 | 788859 | 789229 || 786923 | 16777216 | 788673 || 790850 | 787944 | 786509 || 787751 | 790202 | 788882 || 789298 | 787256 | 787932
Group2; 972.098632; 2026-07-06 12:29:29.423374; 788066 | 788750 | 788968 || 786730 | 16777216 | 788680 || 790937 | 787932 | 786322 || 787651 | 789860 | 788600 || 789152 | 787082 | 787780
Group2; 983.538182; 2026-07-06 12:29:40.862924; 787987 | 789024 | 789262 || 786983 | 16777216 | 788614 || 790648 | 787542 | 786124 || 787296 | 789721 | 788436 || 789027 | 786931 | 787576
Group2; 994.977892; 2026-07-06 12:29:52.302634; 787830 | 788755 | 789019 || 786589 | 16777216 | 788287 || 790358 | 787348 | 786073 || 787308 | 789867 | 788769 || 789195 | 787152 | 787661
Group2; 1006.417383; 2026-07-06 12:30:03.742125; 788173 | 788831 | 788962 || 786717 | 16777216 | 788241 || 790404 | 787433 | 786124 || 787278 | 790015 | 788885 || 789251 | 787186 | 787697
Group2; 1017.841217; 2026-07-06 12:30:15.165959; 788122 | 788792 | 789092 || 786771 | 16777216 | 788456 || 790616 | 787607 | 786414 || 787571 | 790227 | 789045 || 789426 | 787330 | 787818
Group2; 1029.280796; 2026-07-06 12:30:26.605538; 788333 | 789035 | 789318 || 786995 | 16777216 | 788551 || 790795 | 787763 | 786397 || 787702 | 790265 | 789044 || 789489 | 787461 | 787874
Group2; 1040.720484; 2026-07-06 12:30:38.045226; 788372 | 789083 | 789232 || 787024 | 16777216 | 788906 || 790970 | 788050 | 786700 || 787980 | 790127 | 788855 || 789515 | 787366 | 787948
Group2; 1052.160138; 2026-07-06 12:30:49.484880; 788439 | 789200 | 789456 || 787165 | 16777216 | 788865 || 791074 | 788054 | 786720 || 788066 | 790432 | 789123 || 789667 | 787614 | 788076
Group2; 1063.583829; 2026-07-06 12:31:00.908571; 788620 | 789380 | 789585 || 787246 | 16777216 | 789086 || 791274 | 788177 | 786795 || 788008 | 790496 | 789318 || 789797 | 787748 | 788256
Group2; 1075.023296; 2026-07-06 12:31:12.348038; 788717 | 789334 | 789576 || 787443 | 16777216 | 789176 || 791313 | 788217 | 786879 || 788122 | 790565 | 789557 || 789956 | 787905 | 788391
Group2; 1086.463012; 2026-07-06 12:31:23.787754; 789004 | 789647 | 789975 || 787618 | 16777216 | 789401 || 791547 | 788557 | 787041 || 788339 | 790762 | 789661 || 790124 | 788137 | 788553
Group2; 1097.902597; 2026-07-06 12:31:35.227339; 789167 | 789830 | 790115 || 787671 | 16777216 | 789319 || 791518 | 788476 | 787048 || 788417 | 790917 | 789707 || 790205 | 788161 | 788598
Group2; 1109.342197; 2026-07-06 12:31:46.666939; 789229 | 790008 | 790351 || 788159 | 16777216 | 789623 || 791885 | 788706 | 787303 || 788619 | 791064 | 790076 || 790473 | 788450 | 788904
Group2; 1120.765878; 2026-07-06 12:31:58.090620; 789609 | 790287 | 790478 || 788064 | 16777216 | 789720 || 791733 | 788810 | 787562 || 788766 | 791258 | 790067 || 790559 | 788523 | 789036
Group2; 1132.205435; 2026-07-06 12:32:09.530177; 789424 | 790053 | 790204 || 787794 | 16777216 | 789551 || 791818 | 788726 | 787278 || 788599 | 790984 | 789742 || 790316 | 788241 | 788820
Group2; 1143.64518; 2026-07-06 12:32:20.969922; 789144 | 789751 | 789937 || 787607 | 16777216 | 789307 || 791550 | 788460 | 787215 || 788531 | 791009 | 789735 || 790258 | 788030 | 788650
Group2; 1155.08483; 2026-07-06 12:32:32.409572; 788852 | 789524 | 789770 || 787439 | 16777216 | 789206 || 791395 | 788321 | 787021 || 788280 | 790768 | 789573 || 790122 | 787999 | 788535
Group2; 1166.524361; 2026-07-06 12:32:43.849103; 788992 | 789732 | 789836 || 787378 | 16777216 | 789217 || 791262 | 788388 | 787259 || 788479 | 791012 | 789954 || 790238 | 788194 | 788684
Group2; 1177.947964; 2026-07-06 12:32:55.272706; 789020 | 789619 | 789852 || 787718 | 16777216 | 789893 || 791860 | 788924 | 787595 || 788731 | 791325 | 789867 || 790342 | 788344 | 788832
Group2; 1189.387652; 2026-07-06 12:33:06.712394; 789192 | 789895 | 790106 || 787962 | 16777216 | 789738 || 791906 | 788952 | 787601 || 788955 | 791451 | 790237 || 790622 | 788560 | 788976
