"run","setpoint_C","Tref_C","node","channel","flag","counts","R_mean","resid_mK","bias_SM_mK","win_min","sprt_sd_mK","sprt_drift_mK","settled"
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N97","NTC2","ok",1450791.7,49691.0422530286,-29.8970956445981,-8.4,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N97","TestSB","ok",1451017.76666667,49699.9412818141,-33.7145918306572,-13.2,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N98","NTC1","FAULTY",2106073.55,77350.2029943637,-9218.84397644945,-9188.4,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N98","NTC2","FAULTY",1966833.61666667,71143.3913866105,-7518.5720533411,-7463.5,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N98","TestSB","FAULTY",1860334.13333333,66521.3439913723,-6140.98575013577,-6149.6,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N99","NTC1","ok",1454084.83333333,49820.7161228015,-85.4488263298929,-12.8,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N99","NTC2","ok",1450551.3,49681.5794521769,-25.8369123320374,-6.3,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-13,-13.170903861951,"N99","TestSB","ok",1447700.23333333,49569.3893637414,22.3664090574136,-1.5,30,7.2,-10.5,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N29","NTC1","ok",1285220.61666667,43282.7207143218,-39.5504476449489,-22.4,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N29","NTC2","ok",1287124.06666667,43355.1724410918,-75.806191979261,-8.6,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N29","TestSB","ok",1282291.16666667,43171.2704689073,16.3538278077979,-6.8,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N97","NTC1","ok",1281527,43142.2087849317,30.9580142857797,-7.6,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N97","NTC2","ok",1284755.66666667,43265.0273893815,-30.6861394531595,-9.2,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N97","TestSB","ok",1284941.95,43272.1160626385,-34.2380340890642,-13.6,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N98","NTC1","FAULTY",2035685.05,74188.8877975597,-11350.6317975563,-11320.4,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N98","NTC2","FAULTY",1879591.88333333,67349.2763744002,-9373.40227341246,-9318.2,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N98","TestSB","FAULTY",1757214.98333333,62145.6672142493,-7712.37646703636,-7721.3,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N99","NTC1","ok",1287737.35,43378.5220182123,-87.4761237957316,-13.5,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N99","NTC2","ok",1284562.93333333,43257.6935543119,-27.0107150213832,-7.7,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1929702412103,"N99","TestSB","ok",1282109.28333333,43164.3529370874,19.829050996357,-2.1,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N88","NTC1","ok",1288267.25,43398.6992701323,-97.8402388601793,-7.5,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N88","NTC2","ok",1281815.7,43153.1876787941,25.1541990527144,-8.3,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N88","TestSB","ok",1283872.45,43231.4218223322,-14.1239956656918,-26.1,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N89","NTC1","ok",1282512.45,43179.6868360839,11.841100889491,-7.3,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N89","NTC2","ok",1285601.41666667,43297.2130137997,-47.0933843260113,-9.3,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N89","TestSB","ok",1285466.76666667,43292.0884425818,-44.5273707378178,-16.7,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N90","NTC1","ok",1281490.95,43140.8378942998,31.3618291644744,-8.6,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N90","NTC2","ok",1286018.03333333,43313.0696855872,-55.031096883134,-8,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N90","TestSB","ok",1286260.06666667,43322.2822284142,-59.6413182892874,-10,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N91","NTC1","ok",1282921.36666667,43195.2407059947,4.03115280241906,-29.1,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N91","NTC2","ok",1282209.58333333,43168.1675951104,17.6272064337937,-10.5,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.192684878293,"N91","TestSB","ok",1282144.53333333,43165.6935732855,18.8701316841176,-12.8,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N29","NTC1","ok",1285200.15,43281.9418355879,-39.8601984684408,-22.7,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N29","NTC2","ok",1287106.23333333,43354.4935147655,-76.1666459008072,-8.9,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N29","TestSB","ok",1282277.43333333,43170.7481429515,15.9163302271192,-7.2,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N97","NTC1","ok",1281546.53333333,43142.9515925378,29.8847169389003,-8.7,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N97","NTC2","ok",1284736.66666667,43264.3043939718,-31.0237155712887,-9.6,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N97","TestSB","ok",1284964.73333333,43272.9830592647,-35.3722933732659,-14.7,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N98","NTC1","FAULTY",2083600.21666667,76335.5495095615,-11930.1728750917,-11899.8,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N98","NTC2","FAULTY",1943488.33333333,70121.0812928704,-10201.2989671647,-10146.2,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N98","TestSB","FAULTY",1838814.1,65600.1943390273,-8832.28915228188,-8841,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N99","NTC1","ok",1287671.75,43376.0242866319,-86.9279957087858,-12.9,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N99","NTC2","ok",1284544.7,43256.9997594019,-27.3628579805152,-8,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1922703598176,"N99","TestSB","ok",1282091.51666667,43163.6772347117,19.4686618447601,-2.4,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N92","NTC1","ok",1282706.4084507,43187.0642290043,6.58803693755949,-25.2,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N92","NTC2","ok",1282073.53521127,43162.9933659573,18.6784662794839,-8.5,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N92","TestSB","ok",1285981.69014085,43311.6863893991,-55.8870760308974,-12,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N93","NTC1","ok",1286503.28169014,43331.5402045701,-65.8214828938508,-11.1,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N93","NTC2","ok",1283169.45070423,43204.6776489738,-2.2541256834625,-8.3,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N93","TestSB","ok",1282464.23943662,43177.8531466704,11.2137302901392,-8.2,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N94","NTC1","ok",1286166.12676056,43318.7065293012,-59.4003816503896,-5.9,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N94","NTC2","ok",1284834.25352113,43268.017836537,-34.0183094124864,-7.8,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N94","TestSB","ok",1286649.95774648,43337.1236466723,-68.6143926096161,-8.4,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N96","NTC1","ok",1283980.61971831,43235.5372561428,-17.7362945353234,-7.1,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N96","NTC2","ok",1286131.36619718,43317.3834313514,-58.7382717142741,-7.5,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1911365629151,"N96","TestSB","ok",1282148.3943662,43165.8404175662,17.2480408913334,-28.7,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N92","NTC1","ok",1282685.16216216,43186.25609223,6.46751341545304,-25.3,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N92","NTC2","ok",1282077.21621622,43163.1333613343,18.081811197499,-9.1,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N92","TestSB","ok",1286024.55405405,43313.3178786218,-57.2299452702847,-13.3,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N93","NTC1","ok",1286471.68918919,43330.3376107544,-65.7461927496339,-11,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N93","NTC2","ok",1283182.08108108,43205.1581123301,-3.02158340932657,-9.1,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N93","TestSB","ok",1282474.06756757,43178.2269583094,10.4996694261335,-8.9,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N94","NTC1","ok",1286171.91891892,43318.9269982333,-60.037023035056,-6.5,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N94","NTC2","ok",1284856.82432432,43268.8767268107,-34.9749873452421,-8.7,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N94","TestSB","ok",1286618.91891892,43335.9420937411,-68.5497139428204,-8.3,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N96","NTC1","ok",1283965.64864865,43234.9676602516,-17.9769580628086,-7.3,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N96","NTC2","ok",1286096,43316.0372905978,-58.5909229632531,-7.4,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1906102472638,"N96","TestSB","ok",1282119.47297297,43164.7404708498,17.2743516714267,-28.7,30,3.5,-2.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N88","NTC1","ok",1288068.67213115,43391.1376735557,-96.3610930012297,-6.1,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N88","NTC2","ok",1281642.31147541,43146.593856808,26.171005502027,-7.3,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N88","TestSB","ok",1283691.50819672,43224.5378972376,-12.9683938274017,-24.9,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N89","NTC1","ok",1282347.68852459,43173.4202050651,12.6912738565519,-6.4,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N89","NTC2","ok",1285456.6557377,43291.7036418636,-46.6320125655617,-8.9,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N89","TestSB","ok",1285328.83606557,43286.839161509,-44.1958939031739,-16.3,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N90","NTC1","ok",1281328.93442623,43134.6769738124,32.1620311553996,-7.8,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N90","NTC2","ok",1285835.90163934,43306.1374833051,-53.8586336557447,-6.9,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N90","TestSB","ok",1286071.40983607,43315.1013228194,-58.3452170506522,-8.7,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N91","NTC1","ok",1282797.26229508,43190.5200403589,4.10383571392536,-29,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N91","NTC2","ok",1282054.85245902,43162.282828192,18.2864531009894,-9.8,30,6.2,-0.2,TRUE
"A_20260703-234444_multiday_-35to0",-10,-10.1903875424146,"N91","TestSB","ok",1282006.80327869,43160.4554461048,19.2046454122359,-12.4,30,6.2,-0.2,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N88","NTC1","ok",1051909.24561404,34608.5526724019,-102.740535040033,-10.9,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N88","NTC2","ok",1046509.01754386,34412.5145241626,23.9065571393491,-9.8,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N88","TestSB","ok",1048227.24561404,34474.8666529345,-16.4627923173901,-23.1,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N89","NTC1","ok",1047173.70175439,34436.6324877678,8.28183906389146,-9.1,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N89","NTC2","ok",1049689.94736842,34527.9627675086,-50.7747240858469,-10,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N89","TestSB","ok",1049540.98245614,34522.5546350822,-47.282579972836,-15.7,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N90","NTC1","ok",1046367.92982456,34407.3955855948,27.2244239122807,-10.4,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N90","NTC2","ok",1049942.98245614,34537.1495055233,-56.7053828106117,-9.9,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N90","TestSB","ok",1050149.96491228,34544.6645899031,-61.5555571010935,-10.6,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N91","NTC1","ok",1047428.28070175,34445.8706843166,2.30017364531765,-27.2,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N91","NTC2","ok",1046766.57894737,34421.859723935,17.8508487205074,-11.5,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21370029595504,"N91","TestSB","ok",1046705.19298246,34419.6323901247,19.2939976791928,-12.7,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N92","NTC1","ok",1047329.76666667,34442.295738078,3.74865420621973,-24.6,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N92","NTC2","ok",1046816.6,34423.6747122315,15.808889883715,-9.4,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N92","TestSB","ok",1049987.06666667,34538.7500818972,-58.6045384561658,-12.7,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N93","NTC1","ok",1050450.68333333,34555.5835717978,-69.4665218424575,-12.1,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N93","NTC2","ok",1047854.85,34461.3511325066,-8.58531745501523,-9.3,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N93","TestSB","ok",1047100.45,34433.9744039164,9.13720632007653,-10.3,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N94","NTC1","ok",1050144.81666667,34544.4776645348,-62.3009885818533,-8.9,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N94","NTC2","ok",1049105.88333333,34506.7593860913,-37.9457907137066,-11.9,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N94","TestSB","ok",1050566.85,34559.8017170673,-72.1873911580815,-11.3,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N96","NTC1","ok",1048357.96666667,34479.6112063398,-20.3973068400956,-11.3,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N96","NTC2","ok",1050089.08333333,34542.45407981,-60.9950922929556,-10,18,7.3,2.7,TRUE
"C_20260706-070137_warm_-5_0_newfw",-5,-5.21283423875661,"N96","TestSB","ok",1046769.45,34421.9638981252,16.9172968580824,-24.7,18,7.3,2.7,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N92","NTC1","ok",1047246.51666667,34439.2747580715,5.29194413477985,-23.1,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N92","NTC2","ok",1046815.55,34423.6366133346,15.4207702823728,-9.8,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N92","TestSB","ok",1049983.66666667,34538.626636757,-58.9376647567006,-13,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N93","NTC1","ok",1050454.93333333,34555.737892479,-69.9788738699168,-12.6,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N93","NTC2","ok",1047846.41666667,34461.0450692871,-8.8000753009565,-9.5,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N93","TestSB","ok",1047000.53333333,34430.348793348,11.0726574938385,-8.3,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N94","NTC1","ok",1050095.26666667,34542.6785852696,-61.5527810052923,-8.1,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N94","NTC2","ok",1048971.63333333,34501.886030166,-35.2096177362169,-9.2,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N94","TestSB","ok",1050448.63333333,34555.5091348097,-69.8313062536213,-8.9,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N96","NTC1","ok",1048241.45,34475.3821987524,-18.0750953467337,-9,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N96","NTC2","ok",1049994.03333333,34539.003023669,-59.18059835638,-8.2,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21242143621116,"N96","TestSB","ok",1046773.73333333,34422.1193160692,16.4037991464001,-25.2,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N29","NTC1","ok",1049177.33333333,34509.3531168767,-40.6614056309564,-21.7,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N29","NTC2","ok",1050776.21666667,34567.4043060942,-78.1302659924137,-10.5,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N29","TestSB","ok",1046925.81666667,34427.6376454275,12.2017621400659,-9.5,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N97","NTC1","ok",1046401.35,34408.6081220678,24.5325550712749,-10.8,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N97","NTC2","ok",1048834.31666667,34496.9014861403,-32.6153261983819,-10.5,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N97","TestSB","ok",1048940.86666667,34500.7691998296,-35.1149414466505,-13.3,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N98","NTC1","FAULTY",1961302.51666667,70900.7111837054,-15407.8700072541,-15377.9,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N98","NTC2","FAULTY",1789285.65,63496.2214835034,-13139.2051301741,-13083.8,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N98","TestSB","FAULTY",1651531.61666667,57759.5578467717,-11167.8088574748,-11177,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N99","NTC1","ok",1051276.05,34585.5556852734,-89.8314630753276,-13.8,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N99","NTC2","ok",1048670.81666667,34490.9666732304,-28.7791787851717,-8.8,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21179438914412,"N99","TestSB","ok",1046932.45,34427.8783390735,12.0458460373101,-4.5,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N88","NTC1","ok",1051682.02702703,34600.3000053531,-99.7724501431341,-7.9,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N88","NTC2","ok",1046337.75675676,34406.3008661653,25.586920312592,-8.1,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N88","TestSB","ok",1048045.27027027,34468.2620162168,-14.5376913406059,-21.2,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N89","NTC1","ok",1047039.43243243,34431.7602909429,9.09015451706896,-8.3,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N89","NTC2","ok",1049567.95945946,34523.5340163713,-50.2621563450836,-9.5,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N89","TestSB","ok",1049421.63513514,34518.2218764822,-46.8315069955585,-15.3,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N90","NTC1","ok",1046221.95945946,34402.0996452533,28.3104759447932,-9.3,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N90","NTC2","ok",1049777.04054054,34531.1247362414,-55.1633121504116,-8.4,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N90","TestSB","ok",1049985.35135135,34538.6878032575,-60.0454080506685,-9.1,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N91","NTC1","ok",1047285.78378378,34440.6996789159,3.30101606492494,-26.2,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N91","NTC2","ok",1046668.89189189,34418.3152508364,17.8003329841525,-11.5,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21135317217095,"N91","TestSB","ok",1046603.5,34415.9426123457,19.3378104549291,-12.7,30,6.9,-0.8,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N92","NTC1","ok",1047153.43283582,34435.8969863785,5.64948763823825,-22.7,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N92","NTC2","ok",1046774.05970149,34422.1311581295,14.5663256249984,-10.6,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N92","TestSB","ok",1049947.97014925,34537.3305942356,-59.9309307732758,-14,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N93","NTC1","ok",1050380.8358209,34553.0473749104,-70.0729990551556,-12.7,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N93","NTC2","ok",1047792.25373134,34459.0793957875,-9.3578984814533,-10,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N93","TestSB","ok",1046929.28358209,34427.7634440585,10.917518359606,-8.5,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N94","NTC1","ok",1050033.10447761,34540.4216030119,-61.9259746153764,-8.5,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N94","NTC2","ok",1048908.28358209,34499.5864409065,-35.5533387696303,-9.5,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N94","TestSB","ok",1050332.88059701,34551.3061178569,-68.9496182078235,-8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N96","NTC1","ok",1048130.34328358,34471.3496376306,-17.2965781423775,-8.2,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N96","NTC2","ok",1049904.04477612,34535.7357971078,-58.901515072221,-7.9,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.2105916351305,"N96","TestSB","ok",1046707.14925373,34419.7033712289,16.1393446843769,-25.5,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N88","NTC1","ok",1051682.41666667,34600.3141568984,-100.680323486729,-8.8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N88","NTC2","ok",1046347.78333333,34406.6646431076,24.4523519356497,-9.3,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N88","TestSB","ok",1048075.88333333,34469.3730740811,-16.1552038318584,-22.8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N89","NTC1","ok",1047042.43333333,34431.8691824605,8.12086862541062,-9.3,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N89","NTC2","ok",1049585.63333333,34524.1756568658,-51.575253655046,-10.8,30,6.8,0,TRUE
"A_20260703-234444_multiday_-35to0",-5,-5.21045441448516,"N89","TestSB","ok",1049424.05,34518.3095441863,-47.7868864493027,-16.2,30,6.8,0,TRUE
